"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1,15,"AUS","Australia",1,"Ashmore and Cartier Islands",1,"n.a.1","Unknown","Unknown",NA,NA
2,15,"AUS","Australia",2,"Australian Capital Territory",2,"Acton","Unknown","Unknown",NA,NA
3,15,"AUS","Australia",2,"Australian Capital Territory",3,"Ainslie","Unknown","Unknown",NA,NA
4,15,"AUS","Australia",2,"Australian Capital Territory",4,"Amaroo","Unknown","Unknown",NA,NA
5,15,"AUS","Australia",2,"Australian Capital Territory",5,"Aranda","Unknown","Unknown",NA,NA
6,15,"AUS","Australia",2,"Australian Capital Territory",6,"Banks","Unknown","Unknown",NA,NA
7,15,"AUS","Australia",2,"Australian Capital Territory",7,"Barton","Unknown","Unknown",NA,NA
8,15,"AUS","Australia",2,"Australian Capital Territory",8,"Belconnen - SSD Bal","Unknown","Unknown",NA,NA
9,15,"AUS","Australia",2,"Australian Capital Territory",9,"Belconnen Town Centre","Unknown","Unknown",NA,NA
10,15,"AUS","Australia",2,"Australian Capital Territory",10,"Bonython","Unknown","Unknown",NA,NA
11,15,"AUS","Australia",2,"Australian Capital Territory",11,"Braddon","Unknown","Unknown",NA,NA
12,15,"AUS","Australia",2,"Australian Capital Territory",12,"Bruce","Unknown","Unknown",NA,NA
13,15,"AUS","Australia",2,"Australian Capital Territory",13,"Calwell","Unknown","Unknown",NA,NA
14,15,"AUS","Australia",2,"Australian Capital Territory",14,"Campbell","Unknown","Unknown",NA,NA
15,15,"AUS","Australia",2,"Australian Capital Territory",15,"Chapman","Unknown","Unknown",NA,NA
16,15,"AUS","Australia",2,"Australian Capital Territory",16,"Charnwood","Unknown","Unknown",NA,NA
17,15,"AUS","Australia",2,"Australian Capital Territory",17,"Chifley","Unknown","Unknown",NA,NA
18,15,"AUS","Australia",2,"Australian Capital Territory",18,"Chisholm","Unknown","Unknown",NA,NA
19,15,"AUS","Australia",2,"Australian Capital Territory",19,"City","Unknown","Unknown",NA,NA
20,15,"AUS","Australia",2,"Australian Capital Territory",20,"Conder","Unknown","Unknown",NA,NA
21,15,"AUS","Australia",2,"Australian Capital Territory",21,"Cook","Unknown","Unknown",NA,NA
22,15,"AUS","Australia",2,"Australian Capital Territory",22,"Curtin","Unknown","Unknown",NA,NA
23,15,"AUS","Australia",2,"Australian Capital Territory",23,"Deakin","Unknown","Unknown",NA,NA
24,15,"AUS","Australia",2,"Australian Capital Territory",24,"Dickson","Unknown","Unknown",NA,NA
25,15,"AUS","Australia",2,"Australian Capital Territory",25,"Downer","Unknown","Unknown",NA,NA
26,15,"AUS","Australia",2,"Australian Capital Territory",26,"Duffy","Unknown","Unknown",NA,NA
27,15,"AUS","Australia",2,"Australian Capital Territory",27,"Dunlop","Unknown","Unknown",NA,NA
28,15,"AUS","Australia",2,"Australian Capital Territory",28,"Duntroon","Unknown","Unknown",NA,NA
29,15,"AUS","Australia",2,"Australian Capital Territory",29,"Evatt","Unknown","Unknown",NA,NA
30,15,"AUS","Australia",2,"Australian Capital Territory",30,"Fadden","Unknown","Unknown",NA,NA
31,15,"AUS","Australia",2,"Australian Capital Territory",31,"Farrer","Unknown","Unknown",NA,NA
32,15,"AUS","Australia",2,"Australian Capital Territory",32,"Fisher","Unknown","Unknown",NA,NA
33,15,"AUS","Australia",2,"Australian Capital Territory",33,"Florey","Unknown","Unknown",NA,NA
34,15,"AUS","Australia",2,"Australian Capital Territory",34,"Flynn","Unknown","Unknown",NA,NA
35,15,"AUS","Australia",2,"Australian Capital Territory",35,"Forrest","Unknown","Unknown",NA,NA
36,15,"AUS","Australia",2,"Australian Capital Territory",36,"Fraser","Unknown","Unknown",NA,NA
37,15,"AUS","Australia",2,"Australian Capital Territory",37,"Fyshwick","Unknown","Unknown",NA,NA
38,15,"AUS","Australia",2,"Australian Capital Territory",38,"Garran","Unknown","Unknown",NA,NA
39,15,"AUS","Australia",2,"Australian Capital Territory",39,"Gilmore","Unknown","Unknown",NA,NA
40,15,"AUS","Australia",2,"Australian Capital Territory",40,"Giralang","Unknown","Unknown",NA,NA
41,15,"AUS","Australia",2,"Australian Capital Territory",41,"Gordon","Unknown","Unknown",NA,NA
42,15,"AUS","Australia",2,"Australian Capital Territory",42,"Gowrie","Unknown","Unknown",NA,NA
43,15,"AUS","Australia",2,"Australian Capital Territory",43,"Greenway","Unknown","Unknown",NA,NA
44,15,"AUS","Australia",2,"Australian Capital Territory",44,"Griffith","Unknown","Unknown",NA,NA
45,15,"AUS","Australia",2,"Australian Capital Territory",45,"Gungahlin-Hall - SSD Bal","Unknown","Unknown",NA,NA
46,15,"AUS","Australia",2,"Australian Capital Territory",46,"Gungahlin","Unknown","Unknown",NA,NA
47,15,"AUS","Australia",2,"Australian Capital Territory",47,"Hackett","Unknown","Unknown",NA,NA
48,15,"AUS","Australia",2,"Australian Capital Territory",48,"Hall","Unknown","Unknown",NA,NA
49,15,"AUS","Australia",2,"Australian Capital Territory",49,"Harman","Unknown","Unknown",NA,NA
50,15,"AUS","Australia",2,"Australian Capital Territory",50,"Harrison","Unknown","Unknown",NA,NA
51,15,"AUS","Australia",2,"Australian Capital Territory",51,"Hawker","Unknown","Unknown",NA,NA
52,15,"AUS","Australia",2,"Australian Capital Territory",52,"Higgins","Unknown","Unknown",NA,NA
53,15,"AUS","Australia",2,"Australian Capital Territory",53,"Holder","Unknown","Unknown",NA,NA
54,15,"AUS","Australia",2,"Australian Capital Territory",54,"Holt","Unknown","Unknown",NA,NA
55,15,"AUS","Australia",2,"Australian Capital Territory",55,"Hughes","Unknown","Unknown",NA,NA
56,15,"AUS","Australia",2,"Australian Capital Territory",56,"Hume","Unknown","Unknown",NA,NA
57,15,"AUS","Australia",2,"Australian Capital Territory",57,"Isaacs","Unknown","Unknown",NA,NA
58,15,"AUS","Australia",2,"Australian Capital Territory",58,"Isabella Plains","Unknown","Unknown",NA,NA
59,15,"AUS","Australia",2,"Australian Capital Territory",59,"Jerrabomberra","Unknown","Unknown",NA,NA
60,15,"AUS","Australia",2,"Australian Capital Territory",60,"Kaleen","Unknown","Unknown",NA,NA
61,15,"AUS","Australia",2,"Australian Capital Territory",61,"Kambah","Unknown","Unknown",NA,NA
62,15,"AUS","Australia",2,"Australian Capital Territory",62,"Kingston","Unknown","Unknown",NA,NA
63,15,"AUS","Australia",2,"Australian Capital Territory",63,"Kowen","Unknown","Unknown",NA,NA
64,15,"AUS","Australia",2,"Australian Capital Territory",64,"Latham","Unknown","Unknown",NA,NA
65,15,"AUS","Australia",2,"Australian Capital Territory",65,"Lyneham","Unknown","Unknown",NA,NA
66,15,"AUS","Australia",2,"Australian Capital Territory",66,"Lyons","Unknown","Unknown",NA,NA
67,15,"AUS","Australia",2,"Australian Capital Territory",67,"Macarthur","Unknown","Unknown",NA,NA
68,15,"AUS","Australia",2,"Australian Capital Territory",68,"Macgregor","Unknown","Unknown",NA,NA
69,15,"AUS","Australia",2,"Australian Capital Territory",69,"Macquarie","Unknown","Unknown",NA,NA
70,15,"AUS","Australia",2,"Australian Capital Territory",70,"Majura","Unknown","Unknown",NA,NA
71,15,"AUS","Australia",2,"Australian Capital Territory",71,"Mawson","Unknown","Unknown",NA,NA
72,15,"AUS","Australia",2,"Australian Capital Territory",72,"McKellar","Unknown","Unknown",NA,NA
73,15,"AUS","Australia",2,"Australian Capital Territory",73,"Melba","Unknown","Unknown",NA,NA
74,15,"AUS","Australia",2,"Australian Capital Territory",74,"Mitchell","Unknown","Unknown",NA,NA
75,15,"AUS","Australia",2,"Australian Capital Territory",75,"Monash","Unknown","Unknown",NA,NA
76,15,"AUS","Australia",2,"Australian Capital Territory",76,"Narrabundah","Unknown","Unknown",NA,NA
77,15,"AUS","Australia",2,"Australian Capital Territory",77,"Ngunnawal","Unknown","Unknown",NA,NA
78,15,"AUS","Australia",2,"Australian Capital Territory",78,"Nicholls","Unknown","Unknown",NA,NA
79,15,"AUS","Australia",2,"Australian Capital Territory",79,"O'Connor","Unknown","Unknown",NA,NA
80,15,"AUS","Australia",2,"Australian Capital Territory",80,"O'Malley","Unknown","Unknown",NA,NA
81,15,"AUS","Australia",2,"Australian Capital Territory",81,"Oaks Estate","Unknown","Unknown",NA,NA
82,15,"AUS","Australia",2,"Australian Capital Territory",82,"Oxley","Unknown","Unknown",NA,NA
83,15,"AUS","Australia",2,"Australian Capital Territory",83,"Page","Unknown","Unknown",NA,NA
84,15,"AUS","Australia",2,"Australian Capital Territory",84,"Palmerston","Unknown","Unknown",NA,NA
85,15,"AUS","Australia",2,"Australian Capital Territory",85,"Parkes","Unknown","Unknown",NA,NA
86,15,"AUS","Australia",2,"Australian Capital Territory",86,"Pearce","Unknown","Unknown",NA,NA
87,15,"AUS","Australia",2,"Australian Capital Territory",87,"Phillip","Unknown","Unknown",NA,NA
88,15,"AUS","Australia",2,"Australian Capital Territory",88,"Pialligo","Unknown","Unknown",NA,NA
89,15,"AUS","Australia",2,"Australian Capital Territory",89,"Red Hill","Unknown","Unknown",NA,NA
90,15,"AUS","Australia",2,"Australian Capital Territory",90,"Reid","Unknown","Unknown",NA,NA
91,15,"AUS","Australia",2,"Australian Capital Territory",91,"Remainder of ACT","Unknown","Unknown",NA,NA
92,15,"AUS","Australia",2,"Australian Capital Territory",92,"Richardson","Unknown","Unknown",NA,NA
93,15,"AUS","Australia",2,"Australian Capital Territory",93,"Rivett","Unknown","Unknown",NA,NA
94,15,"AUS","Australia",2,"Australian Capital Territory",94,"Russell","Unknown","Unknown",NA,NA
95,15,"AUS","Australia",2,"Australian Capital Territory",95,"Scullin","Unknown","Unknown",NA,NA
96,15,"AUS","Australia",2,"Australian Capital Territory",96,"Spence","Unknown","Unknown",NA,NA
97,15,"AUS","Australia",2,"Australian Capital Territory",97,"Stirling","Unknown","Unknown",NA,NA
98,15,"AUS","Australia",2,"Australian Capital Territory",98,"Stromlo","Unknown","Unknown",NA,NA
99,15,"AUS","Australia",2,"Australian Capital Territory",99,"Symonston","Unknown","Unknown",NA,NA
100,15,"AUS","Australia",2,"Australian Capital Territory",100,"Theodore","Unknown","Unknown",NA,NA
101,15,"AUS","Australia",2,"Australian Capital Territory",101,"Torrens","Unknown","Unknown",NA,NA
102,15,"AUS","Australia",2,"Australian Capital Territory",102,"Tuggeranong - SSD Bal","Unknown","Unknown",NA,NA
103,15,"AUS","Australia",2,"Australian Capital Territory",103,"Turner","Unknown","Unknown",NA,NA
104,15,"AUS","Australia",2,"Australian Capital Territory",104,"Wanniassa","Unknown","Unknown",NA,NA
105,15,"AUS","Australia",2,"Australian Capital Territory",105,"Waramanga","Unknown","Unknown",NA,NA
106,15,"AUS","Australia",2,"Australian Capital Territory",106,"Watson","Unknown","Unknown",NA,NA
107,15,"AUS","Australia",2,"Australian Capital Territory",107,"Weetangera","Unknown","Unknown",NA,NA
108,15,"AUS","Australia",2,"Australian Capital Territory",108,"Weston Creek-Stromlo - SSD Bal","Unknown","Unknown",NA,NA
109,15,"AUS","Australia",2,"Australian Capital Territory",109,"Weston","Unknown","Unknown",NA,NA
110,15,"AUS","Australia",2,"Australian Capital Territory",110,"Yarralumla","Unknown","Unknown",NA,NA
111,15,"AUS","Australia",3,"Coral Sea Islands",111,"n.a.2","Unknown","Unknown",NA,NA
112,15,"AUS","Australia",4,"Jervis Bay Territory",112,"Jervis Bay","Unknown","Unknown",NA,NA
113,15,"AUS","Australia",5,"New South Wales",113,"Albury","City","City",NA,NA
114,15,"AUS","Australia",5,"New South Wales",114,"Armidale Dumaresq Bal","Shire","Shire",NA,NA
115,15,"AUS","Australia",5,"New South Wales",115,"Armidale Dumaresq","Shire","Shire",NA,NA
116,15,"AUS","Australia",5,"New South Wales",116,"Ashfield","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
117,15,"AUS","Australia",5,"New South Wales",117,"Auburn","Shire","Shire",NA,NA
118,15,"AUS","Australia",5,"New South Wales",118,"Ballina","Shire","Shire",NA,NA
119,15,"AUS","Australia",5,"New South Wales",119,"Balranald","Shire","Shire",NA,NA
120,15,"AUS","Australia",5,"New South Wales",120,"Bankstown - North-East","City","City",NA,NA
121,15,"AUS","Australia",5,"New South Wales",121,"Bankstown  - North-West","City","City",NA,NA
122,15,"AUS","Australia",5,"New South Wales",122,"Bankstown  - South","City","City",NA,NA
123,15,"AUS","Australia",5,"New South Wales",123,"Bathurst Regional - Pt A","Aboriginal Council","Aboriginal Council",NA,NA
124,15,"AUS","Australia",5,"New South Wales",124,"Bathurst Regional - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
125,15,"AUS","Australia",5,"New South Wales",125,"Baulkham Hills - Central","Aboriginal Council","Aboriginal Council",NA,NA
126,15,"AUS","Australia",5,"New South Wales",126,"Baulkham Hills  - North","Aboriginal Council","Aboriginal Council",NA,NA
127,15,"AUS","Australia",5,"New South Wales",127,"Baulkham Hills  - South","Aboriginal Council","Aboriginal Council",NA,NA
128,15,"AUS","Australia",5,"New South Wales",128,"Bega Valley","Shire","Shire",NA,NA
129,15,"AUS","Australia",5,"New South Wales",129,"Bellingen","Shire","Shire",NA,NA
130,15,"AUS","Australia",5,"New South Wales",130,"Berrigan","Shire","Shire",NA,NA
131,15,"AUS","Australia",5,"New South Wales",131,"Blacktown - South-East","City","City",NA,NA
132,15,"AUS","Australia",5,"New South Wales",132,"Blacktown  - North","City","City",NA,NA
133,15,"AUS","Australia",5,"New South Wales",133,"Blacktown  - South-West","City","City",NA,NA
134,15,"AUS","Australia",5,"New South Wales",134,"Bland","Shire","Shire",NA,NA
135,15,"AUS","Australia",5,"New South Wales",135,"Blayney","Shire","Shire",NA,NA
136,15,"AUS","Australia",5,"New South Wales",136,"Blue Mountains","City","City",NA,NA
137,15,"AUS","Australia",5,"New South Wales",137,"Bogan","Shire","Shire",NA,NA
138,15,"AUS","Australia",5,"New South Wales",138,"Bombala","Shire","Shire",NA,NA
139,15,"AUS","Australia",5,"New South Wales",139,"Boorowa","Shire","Shire",NA,NA
140,15,"AUS","Australia",5,"New South Wales",140,"Botany Bay","City","City",NA,NA
141,15,"AUS","Australia",5,"New South Wales",141,"Bourke","Shire","Shire",NA,NA
142,15,"AUS","Australia",5,"New South Wales",142,"Brewarrina","Shire","Shire",NA,NA
143,15,"AUS","Australia",5,"New South Wales",143,"Broken Hill","City","City",NA,NA
144,15,"AUS","Australia",5,"New South Wales",144,"Burwood","Shire","Shire",NA,NA
145,15,"AUS","Australia",5,"New South Wales",145,"Byron","Shire","Shire",NA,NA
146,15,"AUS","Australia",5,"New South Wales",146,"Cabonne","Shire","Shire",NA,NA
147,15,"AUS","Australia",5,"New South Wales",147,"Camden","Shire","Shire",NA,NA
148,15,"AUS","Australia",5,"New South Wales",148,"Campbelltown - North","City","City",NA,NA
149,15,"AUS","Australia",5,"New South Wales",149,"Campbelltown  - South","City","City",NA,NA
150,15,"AUS","Australia",5,"New South Wales",150,"Canada Bay - Concord","Aboriginal Council","Aboriginal Council",NA,NA
151,15,"AUS","Australia",5,"New South Wales",151,"Canada Bay - Drummoyne","Aboriginal Council","Aboriginal Council",NA,NA
152,15,"AUS","Australia",5,"New South Wales",152,"Canterbury","City","City",NA,NA
153,15,"AUS","Australia",5,"New South Wales",153,"Carrathool","Shire","Shire",NA,NA
154,15,"AUS","Australia",5,"New South Wales",154,"Central Darling","Shire","Shire",NA,NA
155,15,"AUS","Australia",5,"New South Wales",155,"Cessnock","City","City",NA,NA
156,15,"AUS","Australia",5,"New South Wales",156,"Clarence Valley- Coast","Aboriginal Council","Aboriginal Council",NA,NA
157,15,"AUS","Australia",5,"New South Wales",157,"Clarence Valley- Grafton","Aboriginal Council","Aboriginal Council",NA,NA
158,15,"AUS","Australia",5,"New South Wales",158,"Clarence Valley Bal","Aboriginal Council","Aboriginal Council",NA,NA
159,15,"AUS","Australia",5,"New South Wales",159,"Cobar","Shire","Shire",NA,NA
160,15,"AUS","Australia",5,"New South Wales",160,"Coffs Harbour - Pt A","City","City",NA,NA
161,15,"AUS","Australia",5,"New South Wales",161,"Coffs Harbour - Pt B","City","City",NA,NA
162,15,"AUS","Australia",5,"New South Wales",162,"Conargo","Shire","Shire",NA,NA
163,15,"AUS","Australia",5,"New South Wales",163,"Coolamon","Shire","Shire",NA,NA
164,15,"AUS","Australia",5,"New South Wales",164,"Cooma-Monaro","Shire","Shire",NA,NA
165,15,"AUS","Australia",5,"New South Wales",165,"Coonamble","Shire","Shire",NA,NA
166,15,"AUS","Australia",5,"New South Wales",166,"Cootamundra","Shire","Shire",NA,NA
167,15,"AUS","Australia",5,"New South Wales",167,"Corowa","Shire","Shire",NA,NA
168,15,"AUS","Australia",5,"New South Wales",168,"Cowra","Shire","Shire",NA,NA
169,15,"AUS","Australia",5,"New South Wales",169,"Deniliquin","Shire","Shire",NA,NA
170,15,"AUS","Australia",5,"New South Wales",170,"Dubbo - Pt A","City","City",NA,NA
171,15,"AUS","Australia",5,"New South Wales",171,"Dubbo - Pt B","City","City",NA,NA
172,15,"AUS","Australia",5,"New South Wales",172,"Dungog","Shire","Shire",NA,NA
173,15,"AUS","Australia",5,"New South Wales",173,"Eurobodalla","Shire","Shire",NA,NA
174,15,"AUS","Australia",5,"New South Wales",174,"Fairfield - East","City","City",NA,NA
175,15,"AUS","Australia",5,"New South Wales",175,"Fairfield - West","City","City",NA,NA
176,15,"AUS","Australia",5,"New South Wales",176,"Forbes","Shire","Shire",NA,NA
177,15,"AUS","Australia",5,"New South Wales",177,"Gilgandra","Shire","Shire",NA,NA
178,15,"AUS","Australia",5,"New South Wales",178,"Glen Innes Severn","Aboriginal Council","Aboriginal Council",NA,NA
179,15,"AUS","Australia",5,"New South Wales",179,"Gloucester","Shire","Shire",NA,NA
180,15,"AUS","Australia",5,"New South Wales",180,"Gosford - East","City","City",NA,NA
181,15,"AUS","Australia",5,"New South Wales",181,"Gosford - West","City","City",NA,NA
182,15,"AUS","Australia",5,"New South Wales",182,"Goulburn Mulwaree - Goulburn","Aboriginal Council","Aboriginal Council",NA,NA
183,15,"AUS","Australia",5,"New South Wales",183,"Goulburn Mulwaree Bal","Aboriginal Council","Aboriginal Council",NA,NA
184,15,"AUS","Australia",5,"New South Wales",184,"Great Lakes","Shire","Shire",NA,NA
185,15,"AUS","Australia",5,"New South Wales",185,"Greater Hume Shire - Pt A","Aboriginal Council","Aboriginal Council",NA,NA
186,15,"AUS","Australia",5,"New South Wales",186,"Greater Hume Shire - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
187,15,"AUS","Australia",5,"New South Wales",187,"Greater Taree","City","City",NA,NA
188,15,"AUS","Australia",5,"New South Wales",188,"Griffith","City","City",NA,NA
189,15,"AUS","Australia",5,"New South Wales",189,"Gundagai","Shire","Shire",NA,NA
190,15,"AUS","Australia",5,"New South Wales",190,"Gunnedah","Shire","Shire",NA,NA
191,15,"AUS","Australia",5,"New South Wales",191,"Guyra","Shire","Shire",NA,NA
192,15,"AUS","Australia",5,"New South Wales",192,"Gwydir","Aboriginal Council","Aboriginal Council",NA,NA
193,15,"AUS","Australia",5,"New South Wales",193,"Harden","Shire","Shire",NA,NA
194,15,"AUS","Australia",5,"New South Wales",194,"Hawkesbury","City","City",NA,NA
195,15,"AUS","Australia",5,"New South Wales",195,"Hay","Shire","Shire",NA,NA
196,15,"AUS","Australia",5,"New South Wales",196,"Holroyd","City","City",NA,NA
197,15,"AUS","Australia",5,"New South Wales",197,"Hornsby - North","Aboriginal Council","Aboriginal Council",NA,NA
198,15,"AUS","Australia",5,"New South Wales",198,"Hornsby - South","Aboriginal Council","Aboriginal Council",NA,NA
199,15,"AUS","Australia",5,"New South Wales",199,"Hunters Hill","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
200,15,"AUS","Australia",5,"New South Wales",200,"Hurstville","City","City",NA,NA
201,15,"AUS","Australia",5,"New South Wales",201,"Inverell - Pt A","Aboriginal Council","Aboriginal Council",NA,NA
202,15,"AUS","Australia",5,"New South Wales",202,"Inverell - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
203,15,"AUS","Australia",5,"New South Wales",203,"Jerilderie","Shire","Shire",NA,NA
204,15,"AUS","Australia",5,"New South Wales",204,"Junee","Shire","Shire",NA,NA
205,15,"AUS","Australia",5,"New South Wales",205,"Kempsey","Shire","Shire",NA,NA
206,15,"AUS","Australia",5,"New South Wales",206,"Kiama","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
207,15,"AUS","Australia",5,"New South Wales",207,"Kogarah","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
208,15,"AUS","Australia",5,"New South Wales",208,"Ku-ring-gai","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
209,15,"AUS","Australia",5,"New South Wales",209,"Kyogle","Shire","Shire",NA,NA
210,15,"AUS","Australia",5,"New South Wales",210,"Lachlan","Shire","Shire",NA,NA
211,15,"AUS","Australia",5,"New South Wales",211,"Lake Macquarie - East","City","City",NA,NA
212,15,"AUS","Australia",5,"New South Wales",212,"Lake Macquarie - West","City","City",NA,NA
213,15,"AUS","Australia",5,"New South Wales",213,"Lake Macquarie  - North","City","City",NA,NA
214,15,"AUS","Australia",5,"New South Wales",214,"Lane Cove","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
215,15,"AUS","Australia",5,"New South Wales",215,"Leeton","Shire","Shire",NA,NA
216,15,"AUS","Australia",5,"New South Wales",216,"Leichhardt","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
217,15,"AUS","Australia",5,"New South Wales",217,"Lismore - Pt A","City","City",NA,NA
218,15,"AUS","Australia",5,"New South Wales",218,"Lismore - Pt B","City","City",NA,NA
219,15,"AUS","Australia",5,"New South Wales",219,"Lithgow","City","City",NA,NA
220,15,"AUS","Australia",5,"New South Wales",220,"Liverpool - East","City","City",NA,NA
221,15,"AUS","Australia",5,"New South Wales",221,"Liverpool - West","City","City",NA,NA
222,15,"AUS","Australia",5,"New South Wales",222,"Liverpool Plains","Aboriginal Council","Aboriginal Council",NA,NA
223,15,"AUS","Australia",5,"New South Wales",223,"Lockhart","Shire","Shire",NA,NA
224,15,"AUS","Australia",5,"New South Wales",224,"Lord Howe Island","Unknown","Unknown",NA,NA
225,15,"AUS","Australia",5,"New South Wales",225,"Maitland","City","City",NA,NA
226,15,"AUS","Australia",5,"New South Wales",226,"Manly","Shire","Shire",NA,NA
227,15,"AUS","Australia",5,"New South Wales",227,"Marrickville","Shire","Shire",NA,NA
228,15,"AUS","Australia",5,"New South Wales",228,"Mid-Western Regional - Pt A","Aboriginal Council","Aboriginal Council",NA,NA
229,15,"AUS","Australia",5,"New South Wales",229,"Mid-Western Regional - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
230,15,"AUS","Australia",5,"New South Wales",230,"Moree Plains","Shire","Shire",NA,NA
231,15,"AUS","Australia",5,"New South Wales",231,"Mosman","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
232,15,"AUS","Australia",5,"New South Wales",232,"Murray","Shire","Shire",NA,NA
233,15,"AUS","Australia",5,"New South Wales",233,"Murrumbidgee","Shire","Shire",NA,NA
234,15,"AUS","Australia",5,"New South Wales",234,"Muswellbrook","Shire","Shire",NA,NA
235,15,"AUS","Australia",5,"New South Wales",235,"Nambucca","Shire","Shire",NA,NA
236,15,"AUS","Australia",5,"New South Wales",236,"Narrabri","Shire","Shire",NA,NA
237,15,"AUS","Australia",5,"New South Wales",237,"Narrandera","Shire","Shire",NA,NA
238,15,"AUS","Australia",5,"New South Wales",238,"Narromine","Shire","Shire",NA,NA
239,15,"AUS","Australia",5,"New South Wales",239,"Newcastle - Inner City","City","City",NA,NA
240,15,"AUS","Australia",5,"New South Wales",240,"Newcastle - Outer West","City","City",NA,NA
241,15,"AUS","Australia",5,"New South Wales",241,"Newcastle - Throsby","City","City",NA,NA
242,15,"AUS","Australia",5,"New South Wales",242,"North Sydney","Shire","Shire",NA,NA
243,15,"AUS","Australia",5,"New South Wales",243,"Oberon","Shire","Shire",NA,NA
244,15,"AUS","Australia",5,"New South Wales",244,"Orange","City","City",NA,NA
245,15,"AUS","Australia",5,"New South Wales",245,"Palerang - Pt A","Aboriginal Council","Aboriginal Council",NA,NA
246,15,"AUS","Australia",5,"New South Wales",246,"Palerang - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
247,15,"AUS","Australia",5,"New South Wales",247,"Parkes","Shire","Shire",NA,NA
248,15,"AUS","Australia",5,"New South Wales",248,"Parramatta - North-East","City","City",NA,NA
249,15,"AUS","Australia",5,"New South Wales",249,"Parramatta - North-West","City","City",NA,NA
250,15,"AUS","Australia",5,"New South Wales",250,"Parramatta - South","City","City",NA,NA
251,15,"AUS","Australia",5,"New South Wales",251,"Parramatta  - Inner","City","City",NA,NA
252,15,"AUS","Australia",5,"New South Wales",252,"Penrith - East","City","City",NA,NA
253,15,"AUS","Australia",5,"New South Wales",253,"Penrith - West","City","City",NA,NA
254,15,"AUS","Australia",5,"New South Wales",254,"Pittwater","Shire","Shire",NA,NA
255,15,"AUS","Australia",5,"New South Wales",255,"Port Macquarie-Hastings - Pt A","Aboriginal Council","Aboriginal Council",NA,NA
256,15,"AUS","Australia",5,"New South Wales",256,"Port Macquarie-Hastings - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
257,15,"AUS","Australia",5,"New South Wales",257,"Port Stephens","Shire","Shire",NA,NA
258,15,"AUS","Australia",5,"New South Wales",258,"Queanbeyan","City","City",NA,NA
259,15,"AUS","Australia",5,"New South Wales",259,"Randwick","City","City",NA,NA
260,15,"AUS","Australia",5,"New South Wales",260,"Richmond Valley - Casino","Shire","Shire",NA,NA
261,15,"AUS","Australia",5,"New South Wales",261,"Richmond Valley Bal","Aboriginal Council","Aboriginal Council",NA,NA
262,15,"AUS","Australia",5,"New South Wales",262,"Rockdale","City","City",NA,NA
263,15,"AUS","Australia",5,"New South Wales",263,"Ryde","City","City",NA,NA
264,15,"AUS","Australia",5,"New South Wales",264,"Shellharbour","City","City",NA,NA
265,15,"AUS","Australia",5,"New South Wales",265,"Shoalhaven - Pt A","City","City",NA,NA
266,15,"AUS","Australia",5,"New South Wales",266,"Shoalhaven - Pt B","City","City",NA,NA
267,15,"AUS","Australia",5,"New South Wales",267,"Singleton","Shire","Shire",NA,NA
268,15,"AUS","Australia",5,"New South Wales",268,"Snowy River","Shire","Shire",NA,NA
269,15,"AUS","Australia",5,"New South Wales",269,"Strathfield","Municipality/Municipal Council","Municipality/Municipal Council",NA,NA
270,15,"AUS","Australia",5,"New South Wales",270,"Sutherland Shire - East","Aboriginal Council","Aboriginal Council",NA,NA
271,15,"AUS","Australia",5,"New South Wales",271,"Sutherland Shire - West","Aboriginal Council","Aboriginal Council",NA,NA
272,15,"AUS","Australia",5,"New South Wales",272,"Sydney - East","City","City",NA,NA
273,15,"AUS","Australia",5,"New South Wales",273,"Sydney - Inner","City","City",NA,NA
274,15,"AUS","Australia",5,"New South Wales",274,"Sydney - South","City","City",NA,NA
275,15,"AUS","Australia",5,"New South Wales",275,"Sydney - West","City","City",NA,NA
276,15,"AUS","Australia",5,"New South Wales",276,"Tamworth Regional - Pt A","Aboriginal Council","Aboriginal Council",NA,NA
277,15,"AUS","Australia",5,"New South Wales",277,"Tamworth Regional - Pt B","Aboriginal Council","Aboriginal Council",NA,NA
278,15,"AUS","Australia",5,"New South Wales",278,"Temora","Shire","Shire",NA,NA
279,15,"AUS","Australia",5,"New South Wales",279,"Tenterfield","Shire","Shire",NA,NA
280,15,"AUS","Australia",5,"New South Wales",280,"Tumbarumba","Shire","Shire",NA,NA
281,15,"AUS","Australia",5,"New South Wales",281,"Tumut","Shire","Shire",NA,NA
